gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-1.1595065416350294,1,2,0,2,0,0,0,0,0,0.4320508716739442,-0.8748499059463192,True,False,False,False,False,False,False
0,0,0,1,-1.2002122764736234,1,0,2,0,0,2,0,0,1,-0.32619281568165726,-0.9410630993669489,False,False,False,False,False,False,True
0,1,0,0,-0.1825689055087738,1,2,0,2,2,2,0,0,0,-0.015926799192603674,-0.18944023873164326,False,False,False,False,False,False,False
1,0,1,0,-0.1418631706701798,1,0,0,0,2,0,0,0,1,0.3441145140593994,-0.015767727426903428,True,False,False,False,True,False,False
1,1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.16990097538907525,-0.9781846113840811,True,False,False,False,False,True,False
1,1,0,0,-0.9559778674420595,1,2,0,2,0,0,2,2,1,1.145496791942891,-0.6054995495430485,True,False,False,False,True,False,False
1,0,0,0,1.5677776925507676,1,2,2,0,2,2,2,2,1,1.4308751600504692,2.296099488179078,True,False,False,True,False,True,False
1,0,1,0,0.346605647392948,1,2,0,0,2,0,2,2,1,0.2677923923562099,0.3079704707556053,False,False,True,False,False,True,False
1,0,1,0,0.9571916699718578,1,2,0,2,0,0,2,2,0,1.1737027934418955,1.4546346702682662,True,False,True,False,True,False,False
0,1,0,0,-1.2816237461508113,0,1,0,0,0,0,0,0,1,-1.3017886322354726,-0.9976448839367978,False,False,False,False,False,False,True
0,0,0,0,0.7943687306174818,0,1,2,2,0,2,0,0,0,-0.8571293144864547,-0.13919894882665917,False,False,False,True,False,False,True
0,0,0,0,1.4049547531963917,1,2,2,2,2,0,2,0,1,1.2616391510564402,2.0126859584879933,True,False,False,False,True,False,False
0,0,0,0,-0.1418631706701798,1,0,1,1,1,1,1,1,0,-1.5108448786398618,-0.765723191541345,False,True,False,True,False,False,True
0,0,0,0,0.387311382231542,1,0,2,2,0,2,0,2,1,0.09191967712712082,0.25577657176697777,False,False,True,False,False,False,True
0,0,0,0,-0.6710377235719016,1,0,2,0,0,0,0,0,1,-0.49045129499939155,-0.6744551714519416,False,False,False,False,False,True,False
1,0,0,0,-0.7524491932490895,0,1,0,2,0,0,0,0,1,-1.1225975638888535,-0.8247621920366778,False,False,False,False,False,False,True
0,1,0,0,-0.5896262538947137,1,0,0,2,0,0,0,0,1,0.3242043953542197,-0.44086608253562476,True,False,False,False,False,True,False
1,1,0,0,-0.8338606629262776,1,2,0,0,2,0,2,2,1,1.145496791942891,-0.48230966185026003,True,False,False,False,False,True,False
1,0,0,0,0.26519417771576004,1,0,1,1,1,1,1,1,0,-1.4942531130522119,-0.661774182122212,False,True,True,False,False,False,True
1,0,1,1,-0.019745966154397852,1,0,0,0,0,0,0,0,1,0.1599459160364854,0.02130990573441671,True,False,False,False,False,False,False
1,0,0,0,1.2014260790034217,0,1,2,2,2,2,0,0,1,-0.7044850710800754,0.1399583318506412,False,False,False,True,False,False,False
1,0,0,0,-1.2816237461508113,1,0,1,1,1,1,1,1,0,-1.459410405318147,-0.999729129587878,False,True,False,False,False,False,False
1,1,0,0,0.5094285867473239,1,0,2,0,2,0,0,2,0,-0.0739979787493784,0.21595651011739433,False,False,True,False,True,False,False
1,0,0,0,-0.6710377235719016,1,2,0,2,0,0,0,0,1,0.5183280527297236,-0.46091871964180614,True,False,False,False,False,False,True
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,2,2,1,-0.07067962563184861,-0.9813658284304666,False,False,False,False,False,False,True
1,0,1,0,1.6084834273893616,1,2,2,2,2,2,2,2,1,0.8982794846869069,1.9670080695874792,False,False,False,True,True,False,False
1,0,1,0,-1.2002122764736234,0,1,0,0,0,0,0,2,1,-0.9882042626288892,-0.9651525912078539,False,False,False,False,False,True,False
0,0,0,0,-0.1418631706701798,1,0,2,0,2,2,0,0,0,-0.22996057527328775,-0.24784299581769897,False,False,True,False,True,False,False
1,0,1,1,-0.7117434584104956,1,0,1,1,1,1,1,1,0,-1.5025489958460367,-0.8629587360212093,False,True,True,False,False,False,True
1,1,1,1,1.4456604880349857,1,2,0,0,2,2,2,2,1,1.4010099819926998,2.229250051349172,True,False,True,False,True,False,False
0,0,1,1,-1.3223294809894055,0,1,2,2,2,2,2,0,0,-0.29466846106512257,-1.0089217498805365,False,False,False,True,True,False,False
0,1,1,1,-0.4268033145403377,1,2,0,0,0,0,2,0,0,0.6776090023711627,-0.14819411426816287,True,False,False,False,False,False,False
1,0,0,0,-1.2816237461508113,1,2,0,0,0,0,2,0,0,0.6494030008721581,-0.9718441167192164,True,False,False,False,False,True,False
0,0,0,0,0.5094285867473239,1,2,2,0,0,2,0,2,0,0.2860433345026247,0.460625010126295,False,False,False,True,False,False,True
0,0,0,0,-0.2639803751859618,1,0,0,0,0,0,2,2,1,0.7920921849259474,-0.010962992715466165,True,False,False,False,False,False,False
1,0,1,1,1.6084834273893616,1,2,2,2,2,2,2,2,1,0.896620308128142,1.8936206832415525,False,False,False,True,True,False,False
1,0,1,0,1.4049547531963917,1,2,0,2,2,2,2,2,1,1.5387216363701939,2.3114790271412593,True,False,False,True,False,False,False
1,0,0,0,-0.9152721326034655,1,2,0,2,2,0,0,2,1,1.0061259610066313,-0.5606772983308729,True,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,2,2,1,0.8285940692187774,-0.9694746585053569,True,False,False,False,False,True,False
1,0,1,0,0.7536629957788878,0,1,0,2,0,0,0,0,1,-1.1574402716229184,-0.33781658966064204,False,False,False,False,True,False,False
1,0,0,1,-1.2816237461508113,1,2,0,0,0,0,2,2,1,0.9414180752147966,-0.9679827774077415,True,False,False,False,False,True,False
1,0,1,0,0.9571916699718578,1,2,1,1,1,1,1,1,1,-1.3200395743818876,-0.4265835149687493,False,True,False,True,True,False,False
0,0,1,1,1.6084834273893616,1,2,2,2,0,0,2,0,1,1.0276952562705766,2.0424797015844858,True,False,False,True,False,False,False
1,0,0,0,-0.9152721326034655,1,2,1,1,1,1,1,1,1,-1.3582006352334823,-0.9095142020379675,False,True,False,False,False,True,False
1,0,0,0,-0.4268033145403377,1,0,1,1,1,1,1,1,0,-1.480979700582092,-0.8004533059167118,False,True,True,False,False,False,True
0,0,0,0,-1.1188008067964355,1,0,1,1,1,1,1,1,0,-1.472683817788267,-0.9667541694449997,False,True,False,False,True,False,False
1,1,1,0,-0.10115743583158582,1,2,0,0,0,0,0,0,0,0.43039169511517933,0.022867605115750155,True,False,False,False,False,False,True
1,0,0,0,0.46872285190873,0,1,0,2,2,0,2,2,1,-0.364353876533252,0.03337659108277533,False,False,True,False,False,False,True
1,0,0,0,-0.5896262538947137,1,0,0,2,2,0,2,2,0,1.2068863246171952,-0.2214498640466527,True,False,False,False,True,False,False
0,1,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,1,-0.6845749523748957,-0.9697379316402301,False,False,False,False,False,True,False
0,0,0,0,0.8757802002946699,0,1,2,0,0,2,0,2,0,-0.6912116586099555,0.030875496301479063,False,False,True,False,False,False,False
0,0,0,0,-1.2816237461508113,1,0,0,0,2,0,2,2,0,0.9779199595076267,-0.9675001099938073,True,False,False,False,False,True,False
1,0,1,1,1.5270719577121736,1,0,1,1,1,1,1,1,0,-1.4793205240233267,-0.36912415328265624,False,True,False,True,True,False,False
0,1,0,0,-0.9152721326034655,1,0,0,0,2,0,0,2,1,0.6527213539896879,-0.6291283133979254,True,False,False,False,True,False,False
1,0,1,1,-0.1418631706701798,1,0,2,0,0,0,2,2,0,0.9862158423014517,0.1534949588687089,True,False,False,False,True,False,False
1,1,0,0,-0.9559778674420595,1,2,0,0,2,0,2,2,1,1.1803394996769556,-0.6058505803895463,True,False,False,False,False,True,False
1,0,0,1,1.1200146093262338,1,2,2,0,2,2,2,2,1,0.6643355899010431,1.1783733940745722,False,False,False,True,False,True,False
0,0,0,0,-0.22327464034736777,1,0,0,0,2,2,0,2,1,0.8053655973960674,0.03697465725937673,True,False,False,False,False,True,False
1,0,1,1,0.387311382231542,1,0,1,1,1,1,1,1,0,-1.5125040551986266,-0.6283604334212116,False,True,False,True,False,False,True
1,0,1,1,1.2828375486806096,1,2,2,2,2,0,0,0,1,0.8916427784518468,1.60647745080643,True,False,False,False,False,True,False
1,0,1,1,1.3235432835192036,1,2,1,1,1,1,1,1,0,-1.3333129868520075,-0.25635549384526835,False,True,False,True,True,False,False
0,0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,1,0.1732193285066055,-0.9545997263850166,True,False,False,False,False,True,False
0,0,0,0,1.4456604880349857,0,1,0,2,0,2,0,2,0,-0.6630056571109506,0.3448945279215827,False,False,False,False,False,True,False
0,1,1,0,1.5270719577121736,1,2,2,2,2,2,2,2,1,1.5951336393682036,2.4959457369758034,True,False,False,True,True,False,False
1,1,0,0,0.7943687306174818,1,2,0,0,0,0,0,0,1,0.266133215797445,0.6715287305876977,True,False,False,False,False,False,False
1,0,1,1,1.4456604880349857,1,2,0,2,0,2,0,2,0,0.19478862377055015,1.1235687031651178,False,False,False,True,True,False,False
0,0,1,0,1.5270719577121736,1,0,1,1,1,1,1,1,0,-1.5091857020810966,-0.43696086436833775,False,True,False,True,False,False,False
0,0,0,0,1.4049547531963917,1,0,2,2,0,2,0,0,0,-0.14700174733503815,0.6891899700521135,False,False,True,False,True,False,False
1,0,1,1,-0.1825689055087738,1,0,0,0,2,0,2,0,0,0.680927355488693,-0.004139830636666935,True,False,False,False,False,True,False
1,0,0,0,-0.3453918448631497,1,2,0,2,2,0,0,0,1,0.6610172367835129,-0.10993175199991287,True,False,False,False,False,False,False
0,0,1,0,-1.2409180113122174,1,0,2,0,0,2,0,0,1,0.505054640259604,-0.9235554358978757,True,False,False,False,False,True,False
0,0,1,1,1.4456604880349857,1,2,2,2,2,2,0,2,1,0.44864263726159415,1.3312912065801352,False,False,True,False,False,True,False
1,0,1,0,1.0386031396490458,1,2,2,2,2,0,2,2,1,0.7024966507526377,1.1369736936157488,False,False,False,True,False,True,False
0,0,1,0,-0.30468611002455576,1,2,0,0,2,2,2,2,1,1.32800621340704,0.11722908453991468,True,False,False,False,False,False,False
1,0,0,0,-0.9152721326034655,0,1,0,2,0,2,0,0,0,-0.9682941439237093,-0.8378819699245296,False,False,False,False,False,True,False
0,0,1,1,0.9571916699718578,1,2,0,2,2,2,0,2,1,1.1554518512954808,1.4519799994916271,True,False,True,False,True,False,False
1,0,1,0,-0.06045170099299184,1,2,2,2,0,2,0,0,1,0.850163364482722,0.27661902827777907,True,False,False,False,True,False,False
0,0,0,1,1.2421318138420157,1,0,1,1,1,1,1,1,0,-1.5075265255223318,-0.47574977290633425,False,True,False,True,True,False,False
1,0,0,0,-0.4268033145403377,1,0,0,2,0,2,0,0,1,-0.32453363912289235,-0.48542506061292723,False,False,True,False,True,False,False
0,0,1,1,-1.0373893371192475,1,0,1,1,1,1,1,1,0,-1.469365464670737,-0.9501021436642647,False,True,True,False,False,False,True
0,1,0,0,0.30589991255435406,0,1,2,2,0,0,2,2,1,-0.3029643438589475,-0.08336310480561791,False,False,False,False,False,True,False
1,0,0,0,0.8757802002946699,1,2,0,2,0,0,0,0,1,0.4950995809070136,0.8814890556491377,True,False,False,False,False,False,False
0,0,0,0,0.428017117070136,1,2,1,1,1,1,1,1,1,-1.3017886322354726,-0.48755318511981954,False,True,False,True,True,False,False
0,0,1,0,-1.2002122764736234,1,2,0,2,0,0,0,2,1,0.881687719099257,-0.9023180696847647,True,False,False,False,True,False,False
0,1,0,0,-0.7524491932490895,1,0,2,2,0,0,0,0,0,0.4619160497317138,-0.5509142529126554,True,False,False,False,False,True,False
1,0,1,1,-1.2816237461508113,1,0,1,1,1,1,1,1,0,-1.5025489958460367,-1.0002995547134366,False,True,True,False,False,False,True
1,1,1,1,1.4456604880349857,1,2,0,2,2,0,0,0,1,0.6543805305484532,1.4849768990624117,True,False,False,False,False,True,False
1,0,1,1,1.2014260790034217,1,0,1,1,1,1,1,1,0,-1.4760021709057967,-0.4396594140007889,False,True,False,True,False,False,False
1,0,0,0,1.2421318138420157,1,2,0,2,0,0,0,2,0,0.8468450113651922,1.5472409954599422,True,False,True,False,True,False,False
1,0,1,1,-0.1418631706701798,1,2,0,2,2,0,2,2,0,0.5033954637008385,-0.03840921702600539,False,False,False,False,True,False,False
0,0,1,1,-0.1418631706701798,1,0,0,0,0,0,2,2,1,0.7589086537506474,0.14147215237616245,True,False,False,False,True,False,False
0,0,0,0,-0.38609757970174374,0,1,0,0,0,0,2,2,1,-0.6630056571109506,-0.5715153757164895,False,False,False,False,False,True,False
0,0,0,1,-1.2409180113122174,1,2,2,0,0,0,0,0,0,0.5183280527297236,-0.9263856220977635,True,False,False,False,True,False,False
0,0,0,0,-0.9966836022806536,1,0,0,0,0,0,2,0,1,0.5000771105833088,-0.7348544164774531,True,False,False,False,False,False,False
0,0,1,0,0.14307697319997809,1,0,0,0,0,0,0,2,0,0.5133505230534289,0.28008545788694394,True,False,False,False,False,True,False
0,1,1,1,1.3642490183577978,1,2,0,2,2,0,2,2,1,1.326347036848275,2.0149676589902286,True,False,True,False,False,True,False
0,0,1,1,-0.6710377235719016,1,0,0,2,2,0,2,0,1,0.8136614801898924,-0.38134441462635754,True,False,False,False,True,False,False
1,0,0,1,-1.3223294809894055,1,2,2,2,0,2,0,0,1,-0.10054480368961842,-1.0089217498805365,False,False,False,True,False,False,False
1,1,1,1,1.3235432835192036,1,2,2,2,0,0,0,0,1,0.6908824148412829,1.487105023569304,True,False,False,False,False,True,False
0,1,0,0,0.6722515261016999,1,2,2,2,2,2,0,2,0,1.2632983276152052,1.2579476990900207,True,False,True,False,False,False,False
0,0,1,0,-0.9559778674420595,1,2,2,2,2,0,0,0,0,0.8899836018930819,-0.6290186162583948,True,False,False,False,False,False,False
1,0,1,0,-0.1418631706701798,1,2,0,2,2,0,0,0,1,0.6925415914000478,0.06183202907699554,True,False,False,False,False,True,False
0,1,1,0,-1.2816237461508113,1,0,0,2,0,0,0,0,1,0.38061639835222955,-0.9753983040400056,True,False,False,False,False,False,True
0,1,0,0,-0.38609757970174374,1,0,0,2,0,0,2,2,1,0.9895341954189815,-0.0025163129716151275,True,False,False,False,False,True,False
0,0,1,0,1.6084834273893616,1,2,2,2,0,0,0,0,1,0.634470411843273,1.6467363010141356,True,False,False,True,False,False,False
1,0,0,0,1.3235432835192036,1,0,1,1,1,1,1,1,1,-1.5058673489635668,-0.4741920735250006,False,True,False,True,True,False,False
1,0,1,1,-0.9559778674420595,1,2,0,2,2,0,2,2,1,1.250024915145085,-0.6149993218263927,True,False,False,False,True,False,False
0,1,1,0,-0.22327464034736777,1,2,2,0,0,2,2,2,1,1.3064369181430948,0.24941413767420686,True,False,False,False,False,False,False
1,1,0,0,1.5677776925507676,0,1,2,2,0,0,2,2,1,-0.2813950485950024,0.7398042302315013,False,False,True,False,False,True,False
0,0,1,1,-0.3453918448631497,1,0,1,1,1,1,1,1,1,-1.5008898192872717,-0.7921382627402973,False,True,False,True,False,False,True
1,1,1,0,1.2828375486806096,1,2,1,1,1,1,1,1,0,-1.3034478087942378,-0.24507862790152957,False,True,False,True,True,False,False
1,0,0,0,1.6084834273893616,0,1,2,0,2,2,2,2,1,-0.12377327551232817,0.9174697174151525,False,False,False,True,True,False,False
1,0,1,1,1.0386031396490458,1,2,0,0,0,0,2,0,0,0.5830359385215584,1.1095713481610219,True,False,False,True,False,False,False
1,0,1,0,-0.6303319887333076,0,1,0,0,2,2,2,2,0,-0.34278458126930716,-0.5987422057479678,False,False,True,False,False,True,False
1,0,0,0,-1.1188008067964355,1,0,0,0,0,0,2,0,1,0.5033954637008385,-0.8340425700409609,True,False,False,False,False,False,True
1,0,1,1,1.1607203441648277,1,0,2,2,2,2,0,0,1,0.10353391303847558,0.8156707719308179,False,False,False,True,False,False,False
0,1,1,0,1.4863662228735797,1,0,2,2,0,0,0,2,0,0.7423168881629976,1.6481843032559387,True,False,True,False,True,False,False
1,0,0,0,0.7129572609402939,1,2,2,2,2,2,2,2,0,1.6399314064548582,1.532146669060541,True,False,True,False,True,False,False
0,0,1,1,0.5094285867473239,1,2,1,1,1,1,1,1,1,-1.3366313399695375,-0.4949687117520836,False,True,False,True,True,False,False
0,0,1,1,-0.9152721326034655,1,0,1,1,1,1,1,1,1,-1.497571466169742,-0.9225901010700072,False,True,False,False,False,False,False
1,0,1,0,-0.1418631706701798,1,2,2,2,0,0,0,0,1,0.6477438243133932,0.07361350186257473,True,False,False,False,False,True,False
0,1,1,0,1.3642490183577978,1,2,0,0,2,2,2,2,1,1.3611897445823398,2.0517381401608628,True,False,True,False,True,False,False
0,0,1,0,-0.8338606629262776,1,0,1,1,1,1,1,1,1,-1.4892755833759168,-0.8928402368293266,False,True,False,True,False,True,False
0,0,0,0,1.0386031396490458,1,2,1,1,1,1,1,1,0,-1.3465863993221274,-0.38415266139833926,False,True,False,True,True,False,False
1,0,0,0,-0.9966836022806536,1,0,0,0,0,0,2,2,1,0.04380355692293595,-0.7691457422946976,False,False,False,False,False,True,False
1,0,1,1,0.8757802002946699,1,2,1,1,1,1,1,1,1,-1.3565414586747175,-0.4688169136880045,False,True,False,True,False,False,False
0,0,1,0,0.387311382231542,1,2,2,0,2,2,2,2,0,0.6444254711958629,0.5582554643084693,False,False,False,True,True,False,False
1,0,0,1,0.22448844287716607,1,2,0,0,2,0,2,2,1,1.1388600857078308,0.6484484524304736,True,False,False,False,False,False,False
1,0,0,0,-0.8338606629262776,1,2,0,0,0,0,2,0,1,0.6477438243133932,-0.5440033331222318,True,False,False,False,False,True,False
0,0,0,0,-0.7524491932490895,1,0,0,2,0,2,0,0,1,0.5017362871420736,-0.5208572366812894,True,False,False,False,True,False,False
0,0,1,1,1.4456604880349857,1,2,2,2,2,2,2,2,0,0.7655453599857075,1.6948494664122271,False,False,False,True,True,False,False
0,0,0,0,-0.9559778674420595,1,2,0,0,0,0,0,0,1,0.3955489873811141,-0.717763602138596,True,False,False,False,False,True,False
1,0,1,1,-1.0780950719578415,1,0,0,2,0,0,0,2,1,0.6178786462556232,-0.7993782739493125,True,False,False,False,True,False,False
1,0,1,0,1.4049547531963917,1,0,2,2,0,0,0,2,1,0.8518225410414869,1.6484475763908117,True,False,True,False,True,False,False
0,1,1,0,0.7943687306174818,1,2,0,2,2,0,2,2,1,1.3794406867287545,1.4578817055983702,True,False,True,False,False,True,False
1,0,1,0,0.30589991255435406,1,0,0,2,2,0,0,0,1,0.5000771105833088,0.38148949366896856,True,False,False,False,False,True,False
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.16658262227154547,-0.9782284902398936,True,False,False,False,False,False,True
1,0,0,0,-0.9152721326034655,1,0,0,0,0,2,2,2,1,1.0011484313303363,-0.6293257682490804,True,False,False,False,True,False,False
0,0,1,0,0.387311382231542,1,2,1,1,1,1,1,1,0,-1.3167212212643575,-0.5226562697695901,False,True,False,True,False,True,False
1,1,0,0,-0.5082147842175256,1,0,0,0,0,0,0,0,0,0.21138038935820005,-0.39935668493727106,True,False,False,False,True,False,False
1,0,0,0,0.5501343215859179,1,0,1,1,1,1,1,1,0,-1.4925939364934466,-0.6109185882358569,False,True,False,True,False,True,False
1,0,0,0,-1.0373893371192475,1,2,0,0,0,0,2,2,0,1.0376503156231662,-0.7282287092498089,True,False,False,False,False,True,False
1,0,1,1,1.5270719577121736,1,2,1,1,1,1,1,1,0,-1.3200395743818876,-0.22342441255820228,False,True,False,True,True,False,False
0,1,0,0,1.3642490183577978,1,2,2,0,0,0,2,2,1,1.2433882089100254,1.830851980002182,True,False,False,True,False,False,False
1,0,1,1,-0.6710377235719016,1,2,0,0,2,0,2,0,1,0.858459247276547,-0.3761008913567981,True,False,False,False,False,False,False
0,0,1,1,-0.4268033145403377,1,2,1,1,1,1,1,1,0,-1.3167212212643575,-0.7652185846995045,False,True,False,True,True,False,False
0,1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.1566275629189556,-0.97836012680733,True,False,False,False,False,True,False
0,1,1,0,-1.2002122764736234,0,1,0,2,0,0,0,0,1,-1.1342117998002084,-0.972568117840118,False,False,False,False,False,True,False
0,1,0,0,-0.8745663977648716,1,2,2,0,0,0,0,0,1,-0.30960105009400735,-0.7540733553232024,False,False,False,False,False,True,False
0,0,0,0,-1.2409180113122174,1,0,1,1,1,1,1,1,1,-1.4909347599346818,-0.9909752978533413,False,True,False,False,False,False,True
1,0,0,0,-0.6303319887333076,1,0,2,0,0,0,2,2,0,0.9596690173612115,-0.295605130369293,True,False,False,False,False,True,False
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.17156015194784016,-0.9781626719561751,True,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,1,1,1,1,1,1,0,-1.4842980536996218,-1.0000582210064695,False,True,False,False,False,False,True
1,0,0,1,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6945300117274855,-0.9896150533231627,False,False,False,False,False,True,False
0,0,0,0,1.2828375486806096,1,2,1,1,1,1,1,1,0,-1.3349721634107725,-0.28810184602540456,False,True,True,False,False,False,True
0,1,0,0,-1.2409180113122174,1,2,0,0,2,0,0,0,1,0.4519609903791239,-0.9433009210133716,True,False,False,False,False,True,False
1,1,1,0,-1.2816237461508113,1,2,2,0,0,0,0,0,1,0.5100321699358986,-0.9736870286633292,True,False,False,False,False,True,False
0,0,1,1,1.6084834273893616,0,1,2,0,2,0,2,2,1,-0.3693314062095472,0.7253680866692831,False,False,False,True,True,False,False
1,0,1,0,1.6084834273893616,1,2,2,2,2,2,2,2,1,1.726208587510638,2.7622026340443124,True,False,False,True,True,False,False
1,0,1,1,1.4049547531963917,1,0,2,0,2,2,0,2,0,0.0968972068034155,1.0216381211133465,False,False,False,True,False,False,True
1,1,1,0,1.6084834273893616,1,2,0,0,2,0,2,2,1,0.2827249813850949,1.3293824763523037,False,False,False,True,True,False,False
0,1,1,0,1.3235432835192036,1,2,0,2,2,0,2,2,1,1.455762808431944,2.0987762735915556,True,False,False,False,False,False,False
0,0,0,1,1.6084834273893616,1,0,1,1,1,1,1,1,1,-1.4992306427285067,-0.32134007930315606,False,True,False,True,False,False,True
0,0,0,0,-0.5082147842175256,1,0,2,0,2,0,2,0,1,0.8120023036311275,-0.18788253935030963,True,False,False,False,False,False,False
1,1,1,0,-1.2409180113122174,1,2,0,0,0,0,2,0,1,0.7273842991341125,-0.9403171588181413,True,False,False,False,False,False,True
1,0,1,0,1.5270719577121736,1,2,2,2,2,0,2,0,1,1.1421784388253606,2.038245391998607,True,False,False,True,True,False,False
1,0,1,1,1.4456604880349857,0,1,2,2,0,0,2,0,0,-0.6679831867872458,0.30026973156056197,False,False,True,False,False,False,True
1,1,1,0,0.6722515261016999,1,2,2,2,2,0,0,0,1,0.7721820662207676,0.8161973182005644,True,False,False,False,False,True,False
1,0,1,0,1.4456604880349857,0,1,2,0,2,0,2,2,1,-0.3593763468569571,0.6560614339138925,False,False,False,True,False,False,False
1,0,0,0,-0.10115743583158582,1,0,1,1,1,1,1,1,0,-1.5008898192872717,-0.7346569616262981,False,True,True,False,False,False,True
0,0,0,0,0.06166550352279012,1,0,2,2,0,0,0,2,0,-0.019245152310133944,-0.10806690062789381,False,False,True,False,False,True,False
0,0,1,1,1.0386031396490458,1,0,2,2,0,0,2,2,0,1.1388600857078308,1.5565213734642251,True,False,True,False,True,False,False
1,0,0,1,-0.8338606629262776,1,0,1,1,1,1,1,1,0,-1.456092052200617,-0.9054554078753377,False,True,False,False,True,False,False
1,0,0,0,-0.5489205190561197,1,0,0,0,2,2,0,0,1,-0.3295111687991873,-0.5497295238057256,False,False,False,False,True,False,False
0,0,0,0,-0.3453918448631497,1,2,0,0,0,2,0,2,1,0.8169798333074222,-0.01754482108729814,True,False,False,False,False,True,False
1,0,1,0,-0.4268033145403377,1,0,0,0,2,0,2,2,1,0.9878750188602166,-0.16868553993246635,True,False,False,False,True,False,False
1,1,1,0,1.0793088744876398,1,2,0,0,0,0,2,2,1,0.9596690173612115,1.4372147645108175,True,False,False,False,False,False,False
1,0,0,0,-0.4268033145403377,1,2,1,1,1,1,1,1,0,-1.3167212212643575,-0.7603480317043488,False,True,False,True,False,False,True
1,0,1,0,0.9571916699718578,0,1,0,0,2,2,2,2,1,-0.3610355234157222,0.2898046244493492,False,False,True,False,False,False,False
0,1,0,0,-0.019745966154397852,1,0,0,0,0,0,2,2,0,0.8634367769528422,0.26266555212949516,True,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,1,1,1,1,1,1,0,-1.5174815848749215,-1.0004970095645918,False,True,False,False,False,True,False
1,0,1,1,1.6084834273893616,1,2,2,0,2,0,2,2,1,1.3661672742586346,2.4349102485410143,True,False,True,False,False,False,False
1,0,1,0,1.5270719577121736,1,2,0,2,2,2,2,0,0,0.3706613389996392,1.3009709172138957,False,False,False,True,True,False,False
0,0,0,0,-0.5896262538947137,1,2,0,0,0,2,2,2,1,1.1587702044130104,-0.22921642152541447,True,False,False,False,False,False,False
1,0,1,0,1.5270719577121736,1,2,2,2,2,2,2,0,0,0.47187110908430413,1.4204311021626461,False,False,False,True,False,False,True
1,0,1,1,1.3642490183577978,1,0,2,2,2,2,2,0,1,0.3374778078243394,1.19072529198571,False,False,True,False,False,True,False
0,0,1,1,0.7536629957788878,0,1,2,0,0,2,0,0,0,-1.0197286172454239,-0.2270005393068977,False,False,False,True,False,False,False
1,0,1,1,-1.0780950719578415,1,0,1,1,1,1,1,1,0,-1.4959122896109767,-0.9479959585852786,False,True,False,False,True,False,False
1,1,0,0,-1.2409180113122174,1,2,0,0,0,0,2,2,1,0.9596690173612115,-0.9225901010700072,True,False,False,False,False,True,False
1,0,0,0,1.4049547531963917,1,0,0,0,0,2,0,0,0,-0.4771778825292717,0.42157282845342525,False,False,False,True,False,False,False
0,0,0,0,-1.2002122764736234,1,0,2,2,0,0,0,0,0,-0.3178969328878323,-0.9364338800787605,False,False,False,False,False,True,False
1,0,0,0,1.5677776925507676,1,0,1,1,1,1,1,1,1,-1.4942531130522119,-0.4143193747692358,False,True,False,True,True,False,False
1,0,0,0,-0.6303319887333076,1,0,2,2,0,0,0,0,0,-0.29300928450635744,-0.5934109247667838,False,False,True,False,False,False,True
1,0,0,0,0.5094285867473239,1,2,0,2,0,0,2,2,1,1.1919537355883103,1.070936015618368,True,False,False,False,True,False,False
0,0,1,1,-0.9966836022806536,1,0,1,1,1,1,1,1,1,-1.4992306427285067,-0.9452974089528274,False,True,True,False,False,False,True
0,0,1,0,1.5677776925507676,1,2,2,2,2,2,2,2,0,0.6908824148412829,1.7220104781599874,False,False,False,True,True,False,False
0,0,1,0,1.4456604880349857,1,2,0,2,2,0,0,0,0,0.7141108866639929,1.5197947711494026,True,False,True,False,True,False,False
0,0,0,0,-1.2409180113122174,1,0,0,0,0,0,2,0,1,0.5216464058472539,-0.9456703792272312,True,False,False,False,False,True,False
0,0,0,0,0.18378270803857208,1,0,1,1,1,1,1,1,0,-1.497571466169742,-0.6520550155598068,False,True,False,True,False,False,True
1,0,1,0,-0.06045170099299184,1,2,0,0,2,0,2,0,0,0.7871146552496526,0.16843570927276738,True,False,False,False,True,False,False
1,1,0,0,1.2828375486806096,1,2,2,2,0,0,2,2,1,1.2798900932028552,1.8645509412659613,True,False,False,False,False,False,False
0,0,0,0,0.7943687306174818,1,2,0,0,2,2,2,2,1,0.5316014651998437,0.8488870657806632,False,False,False,True,False,False,False
